   7706563     49.789    155.269      120.4       SNAA    -71.671     -2.838     155.88     196.78     143.74      28.88    -26.420    136.940     843.10     18.320    145.930    -69.580    111.800     43.100    152.530    -76.710     15.550    1179.81      -1.63       1.00
   6131198    -56.582    -27.717      118.8        ANM     64.565   -165.373     158.11     308.72      88.59      27.77     10.390    -78.810     774.60    -34.120    -55.020     52.480   -112.070    -52.320    -35.830     63.970   -150.570    1182.86      -1.68      -1.50
 601276380     55.652    161.451       85.0       VNA1    -70.650     -8.262     164.29     192.70     158.05      26.76    -25.630    147.510     570.60     35.390    156.020    -82.430     81.080     51.120    159.830    -74.890     -1.550    1193.50      -1.81       0.70
  14834659    -57.442    -26.491      135.8       ILAR     64.771   -146.887     151.32     309.63     103.66      25.64      7.140    -75.210     962.80    -26.450    -58.860     40.060    -94.430    -51.880    -36.500     61.790   -129.960    1171.52      -1.71      -2.80
  14834659    -57.442    -26.491      135.8        RSO     60.462   -152.754     152.77     299.18     107.68      28.24      3.270    -84.650     928.00    -31.310    -64.040     37.400   -106.910    -53.140    -37.720     57.300   -138.870    1173.65      -1.58      -2.20
   7143403    -56.323    -27.192       91.6        MCK     63.732   -148.935     150.94     308.82     102.73      26.78      7.390    -76.650     973.40    -25.170    -60.100     39.240    -96.100    -50.750    -37.240     60.870   -132.250    1176.39      -1.66      -2.10
   7750294     50.066    147.712      629.2       SNAA    -71.671     -2.838     154.54     201.22     132.51      28.42    -24.240    125.020     864.80     18.650    135.790    -65.350     99.910     43.890    144.430    -75.580     19.070    1121.82      -1.56       0.20
   8344334     54.332    158.414      190.1       MAIT    -70.776     11.736     157.96     209.00     120.99      26.53    -20.190    128.010     777.80     27.370    142.980    -64.950     95.200     48.710    153.790    -73.200     31.250    1173.94      -1.75      -2.80
   7143403    -56.323    -27.192       91.6        RSO     60.462   -152.754     151.87     301.25     106.02      28.70      4.450    -83.440     951.90    -28.610    -63.970     36.960   -104.920    -51.650    -38.180     57.400   -138.310    1177.79      -1.56      -0.70
  16196731    -56.386    -27.025       92.0        SEW     60.104   -149.453     150.30     301.40     108.62      28.49      3.800    -82.770     989.60    -26.800    -65.030     34.010   -101.920    -51.470    -38.440     56.550   -134.920    1175.37      -1.55      -1.10
  17195944    -56.561    -26.923       96.3        SEW     60.104   -149.453     150.44     301.11     108.87      28.42      3.630    -82.940     985.90    -27.220    -65.030     34.100   -102.220    -51.700    -38.370     56.540   -135.010    1175.05      -1.56       0.30
  14575974    -56.389    -27.521      108.6        MCK     63.732   -148.935     150.84     308.80     103.07      26.72      7.280    -76.970     975.50    -25.140    -60.520     39.020    -96.250    -50.810    -37.590     60.810   -132.260    1174.14      -1.65      -2.70
 601697111     52.754    174.922      118.7       SNAA    -71.671     -2.838     160.99     182.18     175.82      27.78    -27.710    172.510     682.10     27.640    173.880    -82.960    162.500     47.200    174.610    -77.280     -0.980    1186.09      -1.73      -1.90
